station,valid,fx_valid,raw,is_tempo,fx_valid_end,sknt,drct,gust,visibility,presentwx,skyc,skyl,ws_level,ws_drct,ws_sknt,product_id,ftype
KACY,2026-01-10 11:20,2026-01-11 09:00,FM110900 29005G12KT 6SM BR VCSH OVC020 AMD NOT SKED,False,,5.0,290.0,12.0,6.0,"['BR', 'VCSH', 'AMD', 'NOT', 'SKED']",['OVC'],[2000],,,,202601101120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 17:21,2026-01-10 17:21,1018/1118 08010KT 6SM -RA OVC060,False,,10.0,80.0,0.0,6.0,['-RA'],['OVC'],[6000],,,,202601101721-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-10 17:21,2026-01-10 19:00,FM101900 08008KT 3SM -RA BR OVC008,False,,8.0,80.0,0.0,3.0,"['-RA', 'BR']",['OVC'],[800],,,,202601101721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 17:21,2026-01-10 22:00,FM102200 08010KT 2SM RA BR OVC005,False,,10.0,80.0,0.0,2.0,"['RA', 'BR']",['OVC'],[500],,,,202601101721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 17:21,2026-01-11 03:00,FM110300 VRB03KT 1SM RA BR OVC003 WS020/30040KT,False,,40.0,300.0,0.0,1.0,"['RA', 'BR']",['OVC'],[300],2000.0,300.0,40.0,202601101721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 17:21,2026-01-11 09:00,FM110900 30008KT 3SM BR OVC008 WS020/30040KT,False,,8.0,300.0,0.0,3.0,['BR'],['OVC'],[800],2000.0,300.0,40.0,202601101721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 17:21,2026-01-11 12:00,FM111200 30008KT P6SM OVC015,False,,8.0,300.0,0.0,6.01,[],['OVC'],[1500],,,,202601101721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 17:21,2026-01-11 15:00,FM111500 30010G18KT P6SM BKN080 AMD NOT SKED,False,,10.0,300.0,18.0,6.01,"['AMD', 'NOT', 'SKED']",['BKN'],[8000],,,,202601101721-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 23:34,2026-01-10 23:34,1100/1124 08010KT 2SM RA BR OVC005 WS020/21040KT,False,,10.0,80.0,0.0,2.0,"['RA', 'BR']",['OVC'],[500],2000.0,210.0,40.0,202601102334-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-10 23:34,2026-01-11 03:00,FM110300 VRB03KT 1SM RA BR OVC003 WS020/24045KT,False,,45.0,240.0,0.0,1.0,"['RA', 'BR']",['OVC'],[300],2000.0,240.0,45.0,202601102334-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 23:34,2026-01-11 08:00,FM110800 29008KT 3SM BR OVC008,False,,8.0,290.0,0.0,3.0,['BR'],['OVC'],[800],,,,202601102334-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 23:34,2026-01-11 11:00,FM111100 29010KT P6SM BKN025,False,,10.0,290.0,0.0,6.01,[],['BKN'],[2500],,,,202601102334-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 23:34,2026-01-11 13:00,FM111300 29010G18KT P6SM SCT080,False,,10.0,290.0,18.0,6.01,[],['SCT'],[8000],,,,202601102334-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-10 23:34,2026-01-11 21:00,FM112100 28014G26KT P6SM BKN100 AMD NOT SKED,False,,14.0,280.0,26.0,6.01,"['AMD', 'NOT', 'SKED']",['BKN'],[10000],,,,202601102334-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 05:46,2026-01-11 05:46,1106/1206 27006KT 1SM -RA BR OVC003,False,,6.0,270.0,0.0,1.0,"['-RA', 'BR']",['OVC'],[300],,,,202601110546-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-11 05:46,2026-01-11 06:00,TEMPO 1106/1108 2SM -RA BR BKN005,True,2026-01-11 08:00,,,,2.0,"['-RA', 'BR']",['BKN'],[500],,,,202601110546-KPHI-FTUS41-TAFACY,Temporary
KACY,2026-01-11 05:46,2026-01-11 08:00,FM110800 28006KT 3SM -RA BR OVC008,False,,6.0,280.0,0.0,3.0,"['-RA', 'BR']",['OVC'],[800],,,,202601110546-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 05:46,2026-01-11 10:00,FM111000 29006KT 3SM BR VCSH OVC010,False,,6.0,290.0,0.0,3.0,"['BR', 'VCSH']",['OVC'],[1000],,,,202601110546-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 05:46,2026-01-11 13:00,FM111300 29008G16KT P6SM OVC040,False,,8.0,290.0,16.0,6.01,[],['OVC'],[4000],,,,202601110546-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 05:46,2026-01-11 18:00,FM111800 28012G22KT P6SM SCT030 BKN150,False,,12.0,280.0,22.0,6.01,[],"['SCT', 'BKN']","[3000, 15000]",,,,202601110546-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 05:46,2026-01-12 00:00,FM120000 28014G29KT P6SM FEW250,False,,14.0,280.0,29.0,6.01,[],['FEW'],[25000],,,,202601110546-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 11:20,2026-01-11 11:20,1112/1212 30008G16KT P6SM VCSH OVC040,False,,8.0,300.0,16.0,6.01,['VCSH'],['OVC'],[4000],,,,202601111120-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-11 11:20,2026-01-11 15:00,FM111500 30010G19KT P6SM SCT080,False,,10.0,300.0,19.0,6.01,[],['SCT'],[8000],,,,202601111120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 11:20,2026-01-11 18:00,FM111800 28012G22KT P6SM SCT030 BKN150,False,,12.0,280.0,22.0,6.01,[],"['SCT', 'BKN']","[3000, 15000]",,,,202601111120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 11:20,2026-01-11 21:00,PROB30 1121/1124 4SM -SHRASN BR BKN030,False,2026-01-12 00:00,,,,4.0,"['-SHRASN', 'BR']",['BKN'],[3000],,,,202601111120-KPHI-FTUS41-TAFACY,Probability 30
KACY,2026-01-11 11:20,2026-01-12 00:00,FM120000 28014G29KT P6SM FEW250,False,,14.0,280.0,29.0,6.01,[],['FEW'],[25000],,,,202601111120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 11:20,2026-01-12 09:00,FM120900 29012G20KT P6SM FEW250,False,,12.0,290.0,20.0,6.01,[],['FEW'],[25000],,,,202601111120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 17:20,2026-01-11 17:20,1118/1218 28010KT P6SM OVC070,False,,10.0,280.0,0.0,6.01,[],['OVC'],[7000],,,,202601111720-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-11 17:20,2026-01-11 20:00,FM112000 30016G26KT P6SM OVC070,False,,16.0,300.0,26.0,6.01,[],['OVC'],[7000],,,,202601111720-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 17:20,2026-01-11 21:00,TEMPO 1121/1201 4SM -SHRASN BR BKN025,True,2026-01-12 01:00,,,,4.0,"['-SHRASN', 'BR']",['BKN'],[2500],,,,202601111720-KPHI-FTUS41-TAFACY,Temporary
KACY,2026-01-11 17:20,2026-01-12 01:00,FM120100 30018G28KT P6SM SCT080,False,,18.0,300.0,28.0,6.01,[],['SCT'],[8000],,,,202601111720-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 17:20,2026-01-12 05:00,FM120500 28014G23KT P6SM SKC,False,,14.0,280.0,23.0,6.01,[],['SKC'],[None],,,,202601111720-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 17:20,2026-01-12 10:00,FM121000 28008KT P6SM SKC,False,,8.0,280.0,0.0,6.01,[],['SKC'],[None],,,,202601111720-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 17:20,2026-01-12 15:00,FM121500 28012G19KT P6SM FEW250,False,,12.0,280.0,19.0,6.01,[],['FEW'],[25000],,,,202601111720-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 23:28,2026-01-11 23:28,1200/1224 29020G30KT P6SM SCT080,False,,20.0,290.0,30.0,6.01,[],['SCT'],[8000],,,,202601112328-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-11 23:28,2026-01-12 04:00,FM120400 29014G23KT P6SM SKC,False,,14.0,290.0,23.0,6.01,[],['SKC'],[None],,,,202601112328-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 23:28,2026-01-12 09:00,FM120900 28008KT P6SM SKC,False,,8.0,280.0,0.0,6.01,[],['SKC'],[None],,,,202601112328-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 23:28,2026-01-12 14:00,FM121400 27012G25KT P6SM SCT120,False,,12.0,270.0,25.0,6.01,[],['SCT'],[12000],,,,202601112328-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-11 23:28,2026-01-12 22:00,FM122200 22007KT P6SM SCT200,False,,7.0,220.0,0.0,6.01,[],['SCT'],[20000],,,,202601112328-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 05:24,2026-01-12 05:24,1206/1306 29012G22KT P6SM FEW050,False,,12.0,290.0,22.0,6.01,[],['FEW'],[5000],,,,202601120524-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-12 05:24,2026-01-12 09:00,FM120900 28010KT P6SM SKC,False,,10.0,280.0,0.0,6.01,[],['SKC'],[None],,,,202601120524-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 05:24,2026-01-12 14:00,FM121400 26012G20KT P6SM SKC,False,,12.0,260.0,20.0,6.01,[],['SKC'],[None],,,,202601120524-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 05:24,2026-01-12 22:00,FM122200 24008KT P6SM FEW250,False,,8.0,240.0,0.0,6.01,[],['FEW'],[25000],,,,202601120524-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 08:03,2026-01-12 08:03,1208/1306 27010KT P6SM SKC,False,,10.0,270.0,0.0,6.01,[],['SKC'],[None],,,,202601120803-KPHI-FTUS41-TAFACY-AAA,Observation
KACY,2026-01-12 08:03,2026-01-12 14:00,FM121400 26012G20KT P6SM SKC,False,,12.0,260.0,20.0,6.01,[],['SKC'],[None],,,,202601120803-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-12 08:03,2026-01-12 22:00,FM122200 24008KT P6SM FEW250,False,,8.0,240.0,0.0,6.01,[],['FEW'],[25000],,,,202601120803-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-12 11:20,2026-01-12 11:20,1212/1312 28010KT P6SM SCT200,False,,10.0,280.0,0.0,6.01,[],['SCT'],[20000],,,,202601121120-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-12 11:20,2026-01-12 14:00,FM121400 25010G18KT P6SM FEW200,False,,10.0,250.0,18.0,6.01,[],['FEW'],[20000],,,,202601121120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 11:20,2026-01-12 22:00,FM122200 24007KT P6SM SKC,False,,7.0,240.0,0.0,6.01,[],['SKC'],[None],,,,202601121120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 11:20,2026-01-13 05:00,FM130500 24004KT P6SM FEW250,False,,4.0,240.0,0.0,6.01,[],['FEW'],[25000],,,,202601121120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 17:30,2026-01-12 17:30,1218/1318 27012G22KT P6SM SCT250,False,,12.0,270.0,22.0,6.01,[],['SCT'],[25000],,,,202601121730-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-12 17:30,2026-01-12 23:00,FM122300 25005KT P6SM FEW250,False,,5.0,250.0,0.0,6.01,[],['FEW'],[25000],,,,202601121730-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 17:30,2026-01-13 15:00,FM131500 23008KT P6SM FEW250,False,,8.0,230.0,0.0,6.01,[],['FEW'],[25000],,,,202601121730-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-12 23:20,2026-01-12 23:20,1300/1324 25005KT P6SM FEW250,False,,5.0,250.0,0.0,6.01,[],['FEW'],[25000],,,,202601122320-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-12 23:20,2026-01-13 15:00,FM131500 23008KT P6SM FEW250,False,,8.0,230.0,0.0,6.01,[],['FEW'],[25000],,,,202601122320-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 05:20,2026-01-13 05:20,1306/1406 24005KT P6SM SKC,False,,5.0,240.0,0.0,6.01,[],['SKC'],[None],,,,202601130520-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-13 05:20,2026-01-13 17:00,FM131700 20009G17KT P6SM FEW200,False,,9.0,200.0,17.0,6.01,[],['FEW'],[20000],,,,202601130520-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 05:20,2026-01-13 21:00,FM132100 19009KT P6SM SCT200,False,,9.0,190.0,0.0,6.01,[],['SCT'],[20000],,,,202601130520-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 05:20,2026-01-14 01:00,FM140100 20010KT P6SM SCT150 WS020/22045KT,False,,10.0,200.0,0.0,6.01,[],['SCT'],[15000],2000.0,220.0,45.0,202601130520-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 11:20,2026-01-13 11:20,1312/1412 23005KT P6SM SKC,False,,5.0,230.0,0.0,6.01,[],['SKC'],[None],,,,202601131120-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-13 11:20,2026-01-13 17:00,FM131700 20008G16KT P6SM FEW200,False,,8.0,200.0,16.0,6.01,[],['FEW'],[20000],,,,202601131120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 11:20,2026-01-13 21:00,FM132100 19009KT P6SM SCT200,False,,9.0,190.0,0.0,6.01,[],['SCT'],[20000],,,,202601131120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 11:20,2026-01-14 00:00,FM140000 21010KT P6SM SCT150 WS020/22045KT,False,,10.0,210.0,0.0,6.01,[],['SCT'],[15000],2000.0,220.0,45.0,202601131120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 11:20,2026-01-14 08:00,FM140800 22008KT P6SM BKN100,False,,8.0,220.0,0.0,6.01,[],['BKN'],[10000],,,,202601131120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 17:24,2026-01-13 17:24,1318/1418 21009KT P6SM BKN250,False,,9.0,210.0,0.0,6.01,[],['BKN'],[25000],,,,202601131724-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-13 17:24,2026-01-13 21:00,FM132100 18010KT P6SM BKN200,False,,10.0,180.0,0.0,6.01,[],['BKN'],[20000],,,,202601131724-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 17:24,2026-01-14 00:00,FM140000 20010G18KT P6SM BKN150 WS020/22045KT,False,,10.0,200.0,18.0,6.01,[],['BKN'],[15000],2000.0,220.0,45.0,202601131724-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 17:24,2026-01-14 08:00,FM140800 22007KT P6SM BKN120,False,,7.0,220.0,0.0,6.01,[],['BKN'],[12000],,,,202601131724-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 23:20,2026-01-13 23:20,1400/1424 20010KT P6SM BKN200 WS020/22045KT,False,,10.0,200.0,0.0,6.01,[],['BKN'],[20000],2000.0,220.0,45.0,202601132320-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-13 23:20,2026-01-14 08:00,FM140800 22008KT P6SM BKN150,False,,8.0,220.0,0.0,6.01,[],['BKN'],[15000],,,,202601132320-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-13 23:20,2026-01-14 21:00,FM142100 19003KT P6SM OVC100,False,,3.0,190.0,0.0,6.01,[],['OVC'],[10000],,,,202601132320-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 05:21,2026-01-14 05:21,1406/1506 20008KT P6SM BKN120 WS020/23045KT,False,,8.0,200.0,0.0,6.01,[],['BKN'],[12000],2000.0,230.0,45.0,202601140521-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-14 05:21,2026-01-14 10:00,FM141000 21008KT P6SM BKN120,False,,8.0,210.0,0.0,6.01,[],['BKN'],[12000],,,,202601140521-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 05:21,2026-01-14 21:00,FM142100 20006KT P6SM OVC070,False,,6.0,200.0,0.0,6.01,[],['OVC'],[7000],,,,202601140521-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 05:21,2026-01-15 04:00,FM150400 22006KT P6SM VCSH OVC050,False,,6.0,220.0,0.0,6.01,['VCSH'],['OVC'],[5000],,,,202601140521-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 11:20,2026-01-14 11:20,1412/1512 21008KT P6SM BKN120,False,,8.0,210.0,0.0,6.01,[],['BKN'],[12000],,,,202601141120-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-14 11:20,2026-01-14 21:00,FM142100 19006KT P6SM OVC070,False,,6.0,190.0,0.0,6.01,[],['OVC'],[7000],,,,202601141120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 11:20,2026-01-15 04:00,FM150400 23007KT P6SM VCSH OVC040,False,,7.0,230.0,0.0,6.01,['VCSH'],['OVC'],[4000],,,,202601141120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 11:20,2026-01-15 07:00,FM150700 27009KT 6SM -RA OVC020,False,,9.0,270.0,0.0,6.0,['-RA'],['OVC'],[2000],,,,202601141120-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 17:24,2026-01-14 17:24,1418/1518 20006KT P6SM BKN150,False,,6.0,200.0,0.0,6.01,[],['BKN'],[15000],,,,202601141724-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-14 17:24,2026-01-14 23:00,FM142300 19005KT P6SM VCSH OVC060,False,,5.0,190.0,0.0,6.01,['VCSH'],['OVC'],[6000],,,,202601141724-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 17:24,2026-01-15 09:00,FM150900 24007KT 6SM -RA OVC025,False,,7.0,240.0,0.0,6.0,['-RA'],['OVC'],[2500],,,,202601141724-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 17:24,2026-01-15 11:00,FM151100 26009KT P6SM VCSH OVC025,False,,9.0,260.0,0.0,6.01,['VCSH'],['OVC'],[2500],,,,202601141724-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 17:24,2026-01-15 13:00,FM151300 28012G23KT P6SM BKN045,False,,12.0,280.0,23.0,6.01,[],['BKN'],[4500],,,,202601141724-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 18:34,2026-01-14 18:34,1419/1518 20006KT P6SM BKN150,False,,6.0,200.0,0.0,6.01,[],['BKN'],[15000],,,,202601141834-KPHI-FTUS41-TAFACY-AAA,Observation
KACY,2026-01-14 18:34,2026-01-14 23:00,FM142300 19005KT P6SM VCSH OVC060,False,,5.0,190.0,0.0,6.01,['VCSH'],['OVC'],[6000],,,,202601141834-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-14 18:34,2026-01-15 09:00,FM150900 24007KT 6SM -RA OVC025,False,,7.0,240.0,0.0,6.0,['-RA'],['OVC'],[2500],,,,202601141834-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-14 18:34,2026-01-15 11:00,FM151100 26009KT P6SM VCSH OVC025,False,,9.0,260.0,0.0,6.01,['VCSH'],['OVC'],[2500],,,,202601141834-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-14 18:34,2026-01-15 13:00,FM151300 28012G23KT P6SM BKN045 AMD NOT SKED,False,,12.0,280.0,23.0,6.01,"['AMD', 'NOT', 'SKED']",['BKN'],[4500],,,,202601141834-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-14 23:20,2026-01-14 23:20,1500/1524 19007KT P6SM VCSH OVC050,False,,7.0,190.0,0.0,6.01,['VCSH'],['OVC'],[5000],,,,202601142320-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-14 23:20,2026-01-15 09:00,FM150900 23008KT 6SM -RA OVC025,False,,8.0,230.0,0.0,6.0,['-RA'],['OVC'],[2500],,,,202601142320-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 23:20,2026-01-15 12:00,FM151200 27012G24KT P6SM OVC030,False,,12.0,270.0,24.0,6.01,[],['OVC'],[3000],,,,202601142320-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 23:20,2026-01-15 13:00,FM151300 27013G24KT P6SM BKN070,False,,13.0,270.0,24.0,6.01,[],['BKN'],[7000],,,,202601142320-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-14 23:20,2026-01-15 16:00,FM151600 27017G27KT P6SM SCT200 AMD NOT SKED,False,,17.0,270.0,27.0,6.01,"['AMD', 'NOT', 'SKED']",['SCT'],[20000],,,,202601142320-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 05:46,2026-01-15 05:46,1506/1606 21007KT P6SM VCSH OVC080,False,,7.0,210.0,0.0,6.01,['VCSH'],['OVC'],[8000],,,,202601150546-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-15 05:46,2026-01-15 09:00,FM150900 25010KT 6SM -RA BKN030 OVC050,False,,10.0,250.0,0.0,6.0,['-RA'],"['BKN', 'OVC']","[3000, 5000]",,,,202601150546-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 05:46,2026-01-15 12:00,FM151200 27018G28KT P6SM SCT050,False,,18.0,270.0,28.0,6.01,[],['SCT'],[5000],,,,202601150546-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 05:46,2026-01-16 03:00,FM160300 29020G30KT P6SM BKN035 AMD NOT SKED,False,,20.0,290.0,30.0,6.01,"['AMD', 'NOT', 'SKED']",['BKN'],[3500],,,,202601150546-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 11:31,2026-01-15 11:31,1512/1612 28017G27KT P6SM SCT050,False,,17.0,280.0,27.0,6.01,[],['SCT'],[5000],,,,202601151131-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-15 11:31,2026-01-16 01:00,FM160100 29020G30KT P6SM BKN035,False,,20.0,290.0,30.0,6.01,[],['BKN'],[3500],,,,202601151131-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 11:31,2026-01-16 09:00,FM160900 29015G25KT P6SM FEW035 AMD NOT SKED,False,,15.0,290.0,25.0,6.01,"['AMD', 'NOT', 'SKED']",['FEW'],[3500],,,,202601151131-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 17:25,2026-01-15 17:25,1518/1618 28015G27KT P6SM SCT040,False,,15.0,280.0,27.0,6.01,[],['SCT'],[4000],,,,202601151725-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-15 17:25,2026-01-16 07:00,FM160700 27014G27KT P6SM SCT250,False,,14.0,270.0,27.0,6.01,[],['SCT'],[25000],,,,202601151725-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 17:25,2026-01-16 15:00,FM161500 27013G23KT P6SM SKC,False,,13.0,270.0,23.0,6.01,[],['SKC'],[None],,,,202601151725-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 23:30,2026-01-15 23:30,1600/1624 28015G25KT P6SM SCT250,False,,15.0,280.0,25.0,6.01,[],['SCT'],[25000],,,,202601152330-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-15 23:30,2026-01-16 08:00,FM160800 28013G21KT P6SM SCT250,False,,13.0,280.0,21.0,6.01,[],['SCT'],[25000],,,,202601152330-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 23:30,2026-01-16 15:00,FM161500 26015G25KT P6SM SCT250,False,,15.0,260.0,25.0,6.01,[],['SCT'],[25000],,,,202601152330-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-15 23:30,2026-01-16 21:00,FM162100 24010KT P6SM BKN250,False,,10.0,240.0,0.0,6.01,[],['BKN'],[25000],,,,202601152330-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 02:35,2026-01-16 02:35,1603/1624 28015G25KT P6SM SCT250,False,,15.0,280.0,25.0,6.01,[],['SCT'],[25000],,,,202601160235-KPHI-FTUS41-TAFACY-AAA,Observation
KACY,2026-01-16 02:35,2026-01-16 08:00,FM160800 28013G21KT P6SM SCT250,False,,13.0,280.0,21.0,6.01,[],['SCT'],[25000],,,,202601160235-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-16 02:35,2026-01-16 15:00,FM161500 26015G25KT P6SM SCT250,False,,15.0,260.0,25.0,6.01,[],['SCT'],[25000],,,,202601160235-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-16 02:35,2026-01-16 21:00,FM162100 24010KT P6SM BKN250,False,,10.0,240.0,0.0,6.01,[],['BKN'],[25000],,,,202601160235-KPHI-FTUS41-TAFACY-AAA,Forecast
KACY,2026-01-16 05:31,2026-01-16 05:31,1606/1706 28015G27KT P6SM OVC045,False,,15.0,280.0,27.0,6.01,[],['OVC'],[4500],,,,202601160531-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-16 05:31,2026-01-16 09:00,FM160900 28014G24KT P6SM FEW035,False,,14.0,280.0,24.0,6.01,[],['FEW'],[3500],,,,202601160531-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 05:31,2026-01-16 17:00,FM161700 27012G18KT P6SM SCT100,False,,12.0,270.0,18.0,6.01,[],['SCT'],[10000],,,,202601160531-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 05:31,2026-01-16 20:00,FM162000 24012G18KT P6SM FEW070,False,,12.0,240.0,18.0,6.01,[],['FEW'],[7000],,,,202601160531-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 05:31,2026-01-16 22:00,FM162200 20009KT P6SM FEW070 SCT200 AMD NOT SKED,False,,9.0,200.0,0.0,6.01,"['AMD', 'NOT', 'SKED']","['FEW', 'SCT']","[7000, 20000]",,,,202601160531-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 11:39,2026-01-16 11:39,1612/1712 28014G24KT P6SM SKC,False,,14.0,280.0,24.0,6.01,[],['SKC'],[None],,,,202601161139-KPHI-FTUS41-TAFACY,Observation
KACY,2026-01-16 11:39,2026-01-16 17:00,FM161700 27012G18KT P6SM SCT100,False,,12.0,270.0,18.0,6.01,[],['SCT'],[10000],,,,202601161139-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 11:39,2026-01-16 20:00,FM162000 24012G18KT P6SM FEW070,False,,12.0,240.0,18.0,6.01,[],['FEW'],[7000],,,,202601161139-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 11:39,2026-01-16 22:00,FM162200 20009KT P6SM FEW070 SCT200,False,,9.0,200.0,0.0,6.01,[],"['FEW', 'SCT']","[7000, 20000]",,,,202601161139-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 11:39,2026-01-17 06:00,FM170600 21010KT P6SM BKN070 WS020/23040KT,False,,10.0,210.0,0.0,6.01,[],['BKN'],[7000],2000.0,230.0,40.0,202601161139-KPHI-FTUS41-TAFACY,Forecast
KACY,2026-01-16 17:26,2026-01-16 17:26,1618/1718 26010G18KT P6SM SCT150,False,,10.0,260.0,18.0,6.01,[],['SCT'],[15000],,,,202601161726-KPHI-FTUS41-TAFACY,Observation
