station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,anomaly,anomaly_score,is_anomaly,PC1,PC2
OOA,2026-01-02 03:15,25.5,24.0,93.93,340.0,3.0,0.0,29.91,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.26,KOOA 020315Z AUTO 34003KT 10SM CLR M04/M04 A2991 RMK AO2 T10361045,M,1,-0.4556770029425707,0,1.12740258564423,-0.3248351593772572
OOA,2026-01-02 03:35,25.3,23.7,93.54,330.0,3.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.03,KOOA 020335Z AUTO 33003KT 10SM CLR M04/M05 A2992 RMK AO2 T10371046,M,1,-0.4433993427051178,0,1.0878479525254046,-0.37920768716154857
OOA,2026-01-02 03:55,25.3,23.7,93.54,0.0,0.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.3,KOOA 020355Z AUTO 00000KT 10SM CLR M04/M05 A2992 RMK AO2 T10371046,M,1,-0.49748307469930125,0,1.240571859009171,-2.46066311656365
OOA,2026-01-02 04:15,25.7,24.0,93.16,0.0,0.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.7,KOOA 020415Z AUTO 00000KT 10SM CLR M03/M04 A2992 RMK AO2 T10351044,M,1,-0.4946273394368676,0,1.255344643627555,-2.445708278956069
OOA,2026-01-02 04:35,26.6,24.3,90.88,0.0,0.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.6,KOOA 020435Z AUTO 00000KT 10SM CLR M03/M04 A2992 RMK AO2 T10301043,M,1,-0.4953042607395009,0,1.2408050313797756,-2.385807791856193
OOA,2026-01-02 04:55,27.5,23.4,84.32,310.0,4.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 020455Z AUTO 31004KT 10SM CLR M02/M05 A2992 RMK AO2 T10251048,M,1,-0.41232640084443073,0,0.9328201204930127,-0.15306188870874707
OOA,2026-01-02 05:15,28.0,23.5,82.95,360.0,4.0,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.75,KOOA 020515Z AUTO 36004KT 10SM CLR M02/M05 A2993 RMK AO2 T10231047,M,1,-0.4316779516940047,0,0.8811829933509631,0.13861317191009223
OOA,2026-01-02 05:35,28.0,23.5,82.95,350.0,5.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.64,KOOA 020535Z AUTO 35005KT 10SM CLR M02/M05 A2992 RMK AO2 T10221047,M,1,-0.4213115575937558,0,0.8992865079895462,0.20909784703915027
OOA,2026-01-02 05:55,28.0,23.5,82.95,350.0,6.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.71,KOOA 020555Z AUTO 35006KT 10SM CLR M02/M05 A2992 RMK AO2 T10231047 11022 21040 400001076,M,1,-0.41827151739028356,0,0.8959325606463946,0.32674775374653825
OOA,2026-01-02 06:15,28.0,24.0,84.71,350.0,7.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.9,KOOA 020615Z AUTO 35007KT 10SM CLR M02/M04 A2992 RMK AO2 T10221045,M,1,-0.41858229739284547,0,0.9528445278677551,0.41214922025970074
OOA,2026-01-02 06:35,28.0,23.5,82.95,340.0,8.0,0.0,29.91,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.19,KOOA 020635Z AUTO 34008KT 10SM CLR M02/M05 A2991 RMK AO2 T10221047,M,1,-0.41505455872396707,0,0.910682127941831,0.514882335582986
OOA,2026-01-02 06:55,28.0,23.5,82.95,350.0,7.0,0.0,29.91,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.9,KOOA 020655Z AUTO 35007KT 10SM CLR M02/M05 A2991 RMK AO2 T10221047,M,1,-0.4173975225110444,0,0.9097129824227312,0.4496113897628688
OOA,2026-01-02 07:15,28.0,23.7,83.65,360.0,9.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.54,KOOA 020715Z AUTO 36009KT 10SM CLR M02/M05 A2992 RMK AO2 T10221046,M,1,-0.4268988476427565,0,0.9055557461817969,0.7192557547673172
OOA,2026-01-02 07:35,28.0,23.4,82.61,340.0,7.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.9,KOOA 020735Z AUTO 34007KT 10SM CLR M02/M05 A2992 RMK AO2 T10231048,M,1,-0.4138989627052839,0,0.8851432594486782,0.3982322993383979
OOA,2026-01-02 07:55,28.0,24.0,84.71,360.0,6.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.71,KOOA 020755Z AUTO 36006KT 10SM CLR M02/M04 A2992 RMK AO2 T10231045,M,1,-0.42878221490224555,0,0.9518753823486552,0.3468782744395837
OOA,2026-01-02 08:15,28.0,24.0,84.71,340.0,6.0,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.71,KOOA 020815Z AUTO 34006KT 10SM CLR M02/M04 A2993 RMK AO2 T10231045,M,1,-0.4192120419245952,0,0.9433871989536761,0.2369066233561012
OOA,2026-01-02 08:35,27.5,23.7,85.39,10.0,7.0,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.29,KOOA 020835Z AUTO 01007KT 10SM CLR M02/M05 A2993 RMK AO2 T10251046,M,1,-0.4433599382092496,0,1.0718201028457723,-1.3963192249418046
OOA,2026-01-02 08:55,27.3,23.5,85.38,20.0,8.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.32,KOOA 020855Z AUTO 02008KT 10SM CLR M03/M05 A2992 RMK AO2 T10261047,M,1,-0.43837668082107883,0,1.0672749756020345,-1.2248570262883673
OOA,2026-01-02 09:15,27.3,23.0,83.6,360.0,6.0,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.87,KOOA 020915Z AUTO 36006KT 10SM CLR M03/M05 A2993 RMK AO2 T10261049,M,1,-0.42960624162602506,0,0.8491062022943021,0.3481560217945219
OOA,2026-01-02 09:35,27.3,23.0,83.6,360.0,6.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.87,KOOA 020935Z AUTO 36006KT 10SM CLR M03/M05 A2992 RMK AO2 T10261050,M,1,-0.42960624162602506,0,0.8662405714137849,0.3533697511034626
OOA,2026-01-02 09:55,27.0,23.0,84.65,360.0,7.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.68,KOOA 020955Z AUTO 36007KT 10SM CLR M03/M05 A2992 RMK AO2 T10281050,M,1,-0.42787644046628537,0,0.8782635407196809,0.445822930118744
OOA,2026-01-02 10:15,26.6,22.6,84.62,30.0,5.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KOOA 021015Z AUTO 03005KT 10SM CLR M03/M05 A2992 RMK AO2 T10301052,M,1,-0.42991302118219626,0,0.999382974047923,-1.5253466488537097
OOA,2026-01-02 10:35,26.6,23.0,86.06,350.0,6.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.03,KOOA 021035Z AUTO 35006KT 10SM CLR M03/M05 A2992 RMK AO2 T10301051,M,1,-0.4277769927535129,0,0.9066887499538872,0.24200168537869107
OOA,2026-01-02 10:55,26.2,22.0,83.88,20.0,8.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.97,KOOA 021055Z AUTO 02008KT 10SM CLR M03/M05 A2992 RMK AO2 T10321055,M,1,-0.4364922010022668,0,0.941139965144498,-1.2191225256853149
OOA,2026-01-02 11:15,26.2,22.0,83.88,350.0,7.0,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.71,KOOA 021115Z AUTO 35007KT 10SM CLR M03/M06 A2993 RMK AO2 T10321056,M,1,-0.4244212865484939,0,0.7846974789138564,0.38651954757829493
OOA,2026-01-02 11:35,26.0,21.4,82.46,10.0,5.0,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.27,KOOA 021135Z AUTO 01005KT 10SM CLR M03/M06 A2993 RMK AO2 T10331059,M,1,-0.4393460895809481,0,0.8761262204079479,-1.6076072340539553
OOA,2026-01-02 11:55,26.0,21.2,81.76,10.0,5.0,0.0,29.94,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.27,KOOA 021155Z AUTO 01005KT 10SM CLR M03/M06 A2994 RMK AO2 T10341060 11021 21035,M,1,-0.4334301578958435,0,0.8349837308613499,-1.600000283374242
OOA,2026-01-02 12:15,25.7,21.7,84.56,10.0,7.0,0.0,29.94,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.1,KOOA 021215Z AUTO 01007KT 10SM CLR M03/M06 A2994 RMK AO2 T10351057,M,1,-0.4455277975543712,0,0.9036730538918676,-1.4219488976232124
OOA,2026-01-02 12:35,25.7,22.0,85.64,50.0,6.0,0.0,29.95,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.94,KOOA 021235Z AUTO 05006KT 10SM CLR M03/M06 A2995 RMK AO2 T10351056,M,1,-0.4308612555598606,0,0.9093492817974106,-1.3551179307411985
OOA,2026-01-02 12:55,25.5,22.0,86.35,360.0,5.0,0.0,29.96,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.68,KOOA 021255Z AUTO 36005KT 10SM CLR M04/M05 A2996 RMK AO2 T10361055,M,1,-0.44064276343207615,0,0.7720498725540372,0.12877166206387763
OOA,2026-01-02 13:15,25.7,22.5,87.47,40.0,4.0,0.0,29.95,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.06,KOOA 021315Z AUTO 04004KT 10SM CLR M03/M05 A2995 RMK AO2 T10351053,M,1,-0.43752090364037255,0,0.9823654783876515,-1.6764223267955702
OOA,2026-01-02 13:35,25.7,22.6,87.84,50.0,6.0,0.0,29.95,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.94,KOOA 021335Z AUTO 05006KT 10SM CLR M03/M05 A2995 RMK AO2 T10351052,M,1,-0.43722512544398506,0,0.9838297780461287,-1.3955473729330228
OOA,2026-01-02 13:55,25.5,22.5,88.2,40.0,6.0,0.0,29.96,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.7,KOOA 021355Z AUTO 04006KT 10SM CLR M04/M05 A2996 RMK AO2 T10361053,M,1,-0.4378438228157563,0,0.9695113328381078,-1.463724281818898
OOA,2026-01-02 14:15,25.5,22.5,88.2,30.0,6.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.7,KOOA 021415Z AUTO 03006KT 10SM CLR M04/M05 A2997 RMK AO2 T10361053,M,1,-0.43656689170035334,0,0.9567000565808771,-1.5213169720151094
OOA,2026-01-02 14:35,25.3,22.0,87.08,40.0,6.0,0.0,29.98,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.46,KOOA 021435Z AUTO 04006KT 10SM CLR M04/M05 A2998 RMK AO2 T10371055,M,1,-0.43302455569102655,0,0.8837542768202217,-1.457520677368446
OOA,2026-01-02 14:55,25.3,22.3,88.19,30.0,7.0,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.61,KOOA 021455Z AUTO 03007KT 10SM CLR M04/M05 A2999 RMK AO2 T10371054,M,1,-0.4360373388200364,0,0.905074914840937,-1.4178749221757676
OOA,2026-01-02 15:15,25.0,22.0,88.17,20.0,5.0,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.08,KOOA 021515Z AUTO 02005KT 10SM CLR M04/M05 A2999 RMK AO2 T10381055,M,1,-0.43656137349140817,0,0.894979411404398,-1.7111259237417658
OOA,2026-01-02 15:35,25.5,22.0,86.35,10.0,6.0,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.7,KOOA 021535Z AUTO 01006KT 10SM CLR M04/M05 A2999 RMK AO2 T10361055,M,1,-0.4421049646745677,0,0.8686010680312461,-1.6024832502100383
OOA,2026-01-02 15:55,25.7,22.0,85.64,10.0,8.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.35,KOOA 021555Z AUTO 01008KT 10SM CLR M03/M06 A3000 RMK AO2 T10351056,M,1,-0.44641175924512644,0,0.8342619129626829,-1.355402607420215
OOA,2026-01-02 16:15,25.7,22.0,85.64,30.0,6.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.94,KOOA 021615Z AUTO 03006KT 10SM CLR M03/M05 A3000 RMK AO2 T10351055,M,1,-0.42803189266676134,0,0.832323621924483,-1.4859444990604496
OOA,2026-01-02 16:35,25.7,22.0,85.64,30.0,8.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.35,KOOA 021635Z AUTO 03008KT 10SM CLR M03/M06 A3001 RMK AO2 T10351056,M,1,-0.4335406137780109,0,0.8084813581186905,-1.2558584149546161
OOA,2026-01-02 16:55,26.2,21.4,81.78,30.0,9.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.3,KOOA 021655Z AUTO 03009KT 10SM CLR M03/M06 A3001 RMK AO2 T10321059,M,1,-0.42612963411805527,0,0.7072292415823919,-1.0575551819051636
OOA,2026-01-02 17:15,26.4,21.2,80.42,40.0,6.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.79,KOOA 021715Z AUTO 04006KT 10SM CLR M03/M06 A3001 RMK AO2 T10311060,M,1,-0.4179736323048915,0,0.6796910465434096,-1.3292944035803393
OOA,2026-01-02 17:35,26.6,21.4,80.43,40.0,8.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.46,KOOA 021735Z AUTO 04008KT 10SM CLR M03/M06 A3000 RMK AO2 T10301059,M,1,-0.4199677171305438,0,0.7041199771344119,-1.0850004626064582
OOA,2026-01-02 17:55,26.6,21.7,81.46,40.0,7.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.2,KOOA 021755Z AUTO 04007KT 10SM CLR M03/M06 A3000 RMK AO2 T10301057 11029 21038,M,1,-0.41877052820889277,0,0.74299487812475,-1.2214879088516588
OOA,2026-01-02 18:15,26.6,21.6,81.12,50.0,5.0,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KOOA 021815Z AUTO 05005KT 10SM CLR M03/M06 A2999 RMK AO2 T10301058,M,1,-0.41535981362062224,0,0.750755602351475,-1.392981432298479
OOA,2026-01-02 18:35,27.0,22.3,82.19,40.0,8.0,0.0,29.98,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.95,KOOA 021835Z AUTO 04008KT 10SM CLR M03/M05 A2998 RMK AO2 T10271054,M,1,-0.42525061531496755,0,0.8261683152600515,-1.0988671672373036
OOA,2026-01-02 18:55,27.0,22.5,82.88,40.0,9.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.3,KOOA 021855Z AUTO 04009KT 10SM CLR M03/M05 A2997 RMK AO2 T10271053,M,1,-0.4282735846875586,0,0.8637112439667589,-0.9886274709870431
OOA,2026-01-02 19:15,27.5,23.0,82.92,30.0,9.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.92,KOOA 021915Z AUTO 03009KT 10SM CLR M02/M05 A2997 RMK AO2 T10251051,M,1,-0.42991471882021953,0,0.9034088974686612,-1.0318505465827863
OOA,2026-01-02 19:35,27.3,22.0,80.15,60.0,9.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.67,KOOA 021935Z AUTO 06009KT 10SM CLR M03/M05 A2997 RMK AO2 T10261055,M,1,-0.425611696967742,0,0.7813871350026065,-0.8279983031068547
OOA,2026-01-02 19:55,27.3,22.0,80.15,30.0,8.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.32,KOOA 021955Z AUTO 03008KT 10SM CLR M03/M05 A2997 RMK AO2 T10261055,M,1,-0.42370956377362967,0,0.7977103609325139,-1.1027850924760556
OOA,2026-01-02 20:15,27.5,22.0,79.49,40.0,7.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.29,KOOA 022015Z AUTO 04007KT 10SM CLR M02/M05 A2997 RMK AO2 T10251055,M,1,-0.4179991533640779,0,0.7874723916343371,-1.1520451807251109
OOA,2026-01-02 20:35,27.5,22.0,79.49,20.0,6.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 022035Z AUTO 02006KT 10SM CLR M02/M06 A2997 RMK AO2 T10251056,M,1,-0.41854021326229784,0,0.7994725247019931,-1.3744530092070404
OOA,2026-01-02 20:55,27.5,21.4,77.5,60.0,4.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 022055Z AUTO 06004KT 10SM CLR M02/M06 A2997 RMK AO2 T10251059,M,1,-0.41977639841061004,0,0.7195654351220887,-1.3639390815552073
OOA,2026-01-02 21:15,28.0,21.2,75.28,70.0,3.0,0.0,29.98,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KOOA 022115Z AUTO 07003KT 10SM CLR M02/M06 A2998 RMK AO2 T10231060,M,1,-0.4230638769787602,0,0.6574747160663067,-1.3841335556615697
OOA,2026-01-02 21:35,27.7,21.4,76.87,50.0,3.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.77,KOOA 022135Z AUTO 05003KT 10SM CLR M02/M06 A2997 RMK AO2 T10241059,M,1,-0.42250575999892886,0,0.7187104920386334,-1.5185473122465618
OOA,2026-01-02 21:55,28.0,21.7,76.89,90.0,4.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.75,KOOA 022155Z AUTO 09004KT 10SM CLR M02/M06 A2997 RMK AO2 T10221057,M,1,-0.4177996704155863,0,0.7191906642315689,-1.185809334726139
OOA,2026-01-02 22:15,28.0,21.4,75.92,70.0,3.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KOOA 022215Z AUTO 07003KT 10SM CLR M02/M06 A2997 RMK AO2 T10221059,M,1,-0.4259653407893493,0,0.6971435246324714,-1.39056006500577
OOA,2026-01-02 22:35,28.0,21.7,76.89,70.0,3.0,0.0,29.98,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KOOA 022235Z AUTO 07003KT 10SM CLR M02/M06 A2998 RMK AO2 T10221057,M,1,-0.4223646907053574,0,0.7140564281797355,-1.4134308925170112
OOA,2026-01-02 22:55,28.0,22.0,77.88,50.0,3.0,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KOOA 022255Z AUTO 05003KT 10SM CLR M02/M06 A2999 RMK AO2 T10221056,M,1,-0.42190446468142706,0,0.7401067444449874,-1.5414531222479637
OOA,2026-01-02 23:15,27.7,22.0,78.84,30.0,5.0,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.29,KOOA 022315Z AUTO 03005KT 10SM CLR M02/M06 A2999 RMK AO2 T10241056,M,1,-0.414363695409996,0,0.7552114306615846,-1.4343372962965653
OOA,2026-01-02 23:35,27.5,22.0,79.49,40.0,6.0,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 022335Z AUTO 04006KT 10SM CLR M02/M06 A2999 RMK AO2 T10251056,M,1,-0.41458259932075736,0,0.756557600738518,-1.2801225460503824
OOA,2026-01-02 23:55,27.3,22.0,80.15,40.0,5.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.81,KOOA 022355Z AUTO 04005KT 10SM CLR M03/M06 A3000 RMK AO2 T10261056 11021 21030,M,1,-0.4148807803227518,0,0.7520460027412572,-1.418997039637775
OOA,2026-01-03 00:15,27.0,22.0,81.15,40.0,4.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.58,KOOA 030015Z AUTO 04004KT 10SM CLR M03/M06 A3000 RMK AO2 T10271056,M,1,-0.41932381763914867,0,0.769548799249762,-1.5608599729243409
OOA,2026-01-03 00:35,27.0,22.0,81.15,30.0,3.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.97,KOOA 030035Z AUTO 03003KT 10SM CLR M03/M06 A3000 RMK AO2 T10281056,M,1,-0.42713056008987954,0,0.7772258394551658,-1.7308888405190004
OOA,2026-01-03 00:55,27.0,22.0,81.15,20.0,3.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.97,KOOA 030055Z AUTO 02003KT 10SM CLR M03/M05 A3001 RMK AO2 T10281055,M,1,-0.4291050214378362,0,0.764414563197929,-1.7884815307152138
OOA,2026-01-03 01:15,27.0,22.0,81.15,20.0,4.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.58,KOOA 030115Z AUTO 02004KT 10SM CLR M03/M06 A3001 RMK AO2 T10281056,M,1,-0.42309160724580996,0,0.7610606158547772,-1.6708316240078256
OOA,2026-01-03 01:35,27.3,21.6,78.81,20.0,5.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.81,KOOA 030135Z AUTO 02005KT 10SM CLR M03/M06 A3001 RMK AO2 T10261058,M,1,-0.4175906600958889,0,0.6970152594724867,-1.504507772079461
OOA,2026-01-03 01:55,27.5,22.0,79.49,30.0,4.0,0.0,30.01,M,10.0,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 030155Z AUTO 03004KT 10SM SCT120 M02/M06 A3001 RMK AO2 T10251056,M,1,-0.420162924053123,0,0.733319850048096,-1.5782287789703147
OOA,2026-01-03 02:15,27.5,22.0,79.49,40.0,4.0,0.0,30.02,M,10.0,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 030215Z AUTO 04004KT 10SM SCT120 M02/M05 A3002 RMK AO2 T10251055,M,1,-0.4137536649998682,0,0.7118623880663616,-1.531063547391984
OOA,2026-01-03 02:35,27.7,22.0,78.84,50.0,5.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.29,KOOA 030235Z AUTO 05005KT 10SM CLR M02/M06 A3002 RMK AO2 T10241056,M,1,-0.41116259816325107,0,0.695162137578621,-1.3452205624488494
OOA,2026-01-03 02:55,27.7,21.4,76.87,40.0,7.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.54,KOOA 030255Z AUTO 04007KT 10SM CLR M02/M06 A3002 RMK AO2 T10241059,M,1,-0.41123011746335797,0,0.6239459499308465,-1.1263952928489893
OOA,2026-01-03 03:15,27.5,21.4,77.5,50.0,6.0,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 030315Z AUTO 05006KT 10SM CLR M02/M06 A3003 RMK AO2 T10251059,M,1,-0.4109324732114256,0,0.614374418581117,-1.212300604881354
OOA,2026-01-03 03:35,27.5,21.2,76.85,40.0,5.0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.05,KOOA 030335Z AUTO 04005KT 10SM CLR M02/M06 A3004 RMK AO2 T10251060,M,1,-0.41044399151681915,0,0.582137036723623,-1.3757062229092256
OOA,2026-01-03 03:55,27.5,21.0,76.2,50.0,6.0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 030355Z AUTO 05006KT 10SM CLR M02/M06 A3004 RMK AO2 T10251062,M,1,-0.4124604754545469,0,0.5516799435748048,-1.193840376438839
OOA,2026-01-03 04:15,27.5,20.7,75.23,60.0,6.0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.11,KOOA 030415Z AUTO 06006KT 10SM CLR M02/M06 A3004 RMK AO2 T10251063,M,1,-0.41731628026362905,0,0.5133095780458,-1.123804317349269
OOA,2026-01-03 04:35,27.3,21.2,77.48,40.0,7.0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.05,KOOA 030435Z AUTO 04007KT 10SM CLR M03/M06 A3004 RMK AO2 T10261060,M,1,-0.41102680363732064,0,0.5839611253261789,-1.1558270463977545
OOA,2026-01-03 04:55,27.0,21.0,77.78,50.0,5.0,0.0,30.05,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.46,KOOA 030455Z AUTO 05005KT 10SM CLR M03/M06 A3005 RMK AO2 T10271062,M,1,-0.41044399151681915,0,0.5593522867689854,-1.355353974824725
OOA,2026-01-03 05:15,27.0,20.0,74.54,60.0,7.0,0.0,30.05,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.68,KOOA 030515Z AUTO 06007KT 10SM CLR M03/M07 A3005 RMK AO2 T10281067,M,1,-0.4148709361091317,0,0.43466664800009436,-1.008687046366624
OOA,2026-01-03 05:35,26.6,20.0,75.79,50.0,6.0,0.0,30.05,M,7.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.03,KOOA 030535Z AUTO 05006KT 7SM CLR M03/M07 A3005 RMK AO2 T10301066,M,1,-0.49161165890873804,0,0.7957006920214895,-1.501836815918507
OOA,2026-01-03 05:55,26.4,21.0,79.74,50.0,4.0,0.0,30.05,M,7.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.88,KOOA 030555Z AUTO 05004KT 7SM CLR M03/M06 A3005 RMK AO2 T10311061 11023 21031 410211038,M,1,-0.48509843507969824,0,0.9265601291908993,-1.813119342173327
